9219361,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219361.jpg,dora.real@congreso.gob.mx,Dora Elena Real Salinas,PRI,M&#xE9;xico,doraelenareal
9219446,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219446.jpg,maria.quinones@congreso.gob.mx,MarÌ_a de la Paz QuiÌ±ones Cornejo,PRI,Distrito Federal,PazQuinonesC
9219450,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219450.jpg,hernan.orantes@congreso.gob.mx,HernÌÁn de JesÌ¼s Orantes LÌ_pez,PRI,Chiapas,HernanOrantes
9219452,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219452.jpg,francisco.saracho@congreso.gob.mx,Francisco Saracho Navarro,PRI,Coahuila,fsaracho10
9219455,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219455.jpg,edna.davalos@congreso.gob.mx,Edna Ileana DÌÁvalos Elizondo,PRI,Coahuila,DavalosEdna
9219458,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219458.jpg,yerico.abramo@congreso.gob.mx,Yerico Abramo Masso,PRI,Coahuila,jericoabramo
9219460,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219460.jpg,erika.arroyo@congreso.gob.mx,Erika Lorena Arroyo Bello,PRI,Guanajuato,earroyobello
9219464,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219464.jpg,yulma.rocha@congreso.gob.mx,Yulma Rocha Aguilar,PRI,Guanajuato,yulmarocha
9219466,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219466.jpg,david.mercado@congreso.gob.mx,David Mercado Ruiz,PRI,Guanajuato,DiputadosPRI
9219468,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219468.jpg,enrique.rojas@congreso.gob.mx,Enrique Rojas Orozco,PRI,Colima,kikerojas007
9219514,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219514.jpg,timoteo.villa@congreso.gob.mx,Timoteo Villa RamÌ_rez,PRI,Guanajuato,TIMOTEO_VILLA
9219532,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219532.jpg,victor.giorgana@congreso.gob.mx,VÌ_ctor Manuel Giorgana JimÌ©nez,PRI,Puebla,VictorGiorgana
9219548,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219548.jpg,jose.cordova@congreso.gob.mx,JosÌ© del Pilar CÌ_rdova HernÌÁndez,PRI,Tabasco,jpilarcordova
9219550,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219550.jpg,mercedes.guillen@congreso.gob.mx,Mercedes del Carmen GuillÌ©n Vicente,PRI,Tamaulipas,PalomaGuillen
9219552,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219552.jpg,ricardo.garcia@congreso.gob.mx,Ricardo David GarcÌ_a Portilla,PRI,Tlaxcala,rgarciaportilla
9219562,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219562.jpg,claudia.anaya@congreso.gob.mx,Claudia Edith Anaya Mota,PRI,Zacatecas,ClaudiAnaya
9219564,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219564.jpg,araceli.guerrero@congreso.gob.mx,Araceli Guerrero Esquivel,PRI,Zacatecas,aracelimujerzac
9219566,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219566.jpg,hector.cristopulos@congreso.gob.mx,HÌ©ctor Ulises Cristopulos RÌ_os,PRI,Sonora,UCristopulos
9219568,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219568.jpg,silvia.rivera@congreso.gob.mx,Silvia Rivera Carbajal,PRI,Guerrero,SilviaRiveraC
9219570,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219570.jpg,salomon.majul@congreso.gob.mx,SalomÌ_n Majul GonzÌÁlez,PRI,Guerrero,SalomonMajul
9219574,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219574.jpg,julieta.fernandez@congreso.gob.mx,Julieta FernÌÁndez MÌÁrquez,PRI,Guerrero,JulietaFMarquez
9219578,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219578.jpg,veronica.munoz@congreso.gob.mx,MarÌ_a VerÌ_nica MuÌ±oz Parra,PRI,Guerrero,comision_munoz
9219580,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219580.jpg,beatriz.velez@congreso.gob.mx,Beatriz VÌ©lez NÌ¼Ì±ez,PRI,Guerrero,BetyVelez10
9219584,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219584.jpg,ricardo.taja@congreso.gob.mx,Ricardo Taja RamÌ_rez,PRI,Guerrero,ricardo_taja
9219588,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219588.jpg,alma.luna@congreso.gob.mx,Alma Lilia Luna MunguÌ_a,PRI,M&#xE9;xico,almalilialuna
9219590,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219590.jpg,susana.osorno@congreso.gob.mx,Susana Osorno Belmont,PRI,M&#xE9;xico,Susana_Osorno
9219592,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219592.jpg,salomon.rosales@congreso.gob.mx,SalomÌ_n Fernando Rosales Reyes,PRI,Michoac&#xE1;n,DiputadosPRI
9219596,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219596.jpg,juan.ixtlahuac@congreso.gob.mx,Juan Antonio IxtlÌÁhuac Orihuela,PRI,Michoac&#xE1;n,TonoIxtlahuac
9219598,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219598.jpg,aanaya.orozco@congreso.gob.mx,Alfredo Anaya Orozco,PRI,Michoac&#xE1;n,AlfredoAnayaO
9219618,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219618.jpg,rosalina.mazari@congreso.gob.mx,Rosalina Mazari EspÌ_n,PRI,Morelos,RosalinaTrabaja
9219650,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9219650.jpg,nancy.sanchez@congreso.gob.mx,Nancy Guadalupe SÌÁnchez Arredondo,PRI,Baja California,nancysanchez_bc
9219652,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9219652.jpg,braulio.guerra@congreso.gob.mx,Braulio Mario Guerra Urbiola,PRI,Quer&#xE9;taro,BraulioPRI
9219664,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219664.jpg,valeria.guzman@congreso.gob.mx,Laura Valeria GuzmÌÁn VÌÁzquez,PRI,Jalisco,valeria_guzman_
9219666,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219666.jpg,elvia.palomares@congreso.gob.mx,Elvia Graciela Palomares RamÌ_rez,PRI,Puebla,GracePalomares
9219676,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219676.jpg,edgar.romo@congreso.gob.mx,Edgar Romo GarcÌ_a,PRI,Nuevo Le&#xF3;n,EdgarRomoNL
9219694,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219694.jpg,antonio.amaro@congreso.gob.mx,Antonio Amaro Cancino,PRI,Oaxaca,Antonioamaroc
9219696,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219696.jpg,alvaro.rafael@congreso.gob.mx,Ìlvaro Rafael Rubio,PRI,Oaxaca,alvar_rubio
9219698,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219698.jpg,yolanda.lopezv@congreso.gob.mx,Edith Yolanda LÌ_pez Velasco,PRI,Oaxaca,YolandaLopezDip
9219700,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219700.jpg,candido.coheto@congreso.gob.mx,Vitalico CÌÁndido Coheto MartÌ_nez,PRI,Oaxaca,Candido_Coheto
9219706,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219706.jpg,yarith.tannos@congreso.gob.mx,Yarith Tannos Cruz,PRI,Oaxaca,yarithtannos
9219712,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219712.jpg,oscar.valencia@congreso.gob.mx,ÌÒscar Valencia GarcÌ_a,PRI,Oaxaca,oscarvalencia01
9219714,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219714.jpg,carlos.sarabia@congreso.gob.mx,Carlos Sarabia Camacho,PRI,Oaxaca,CarlosSarabiaC
9219738,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9219738.jpg,pedro.salazar@congreso.gob.mx,Pedro Alberto Salazar MuciÌ±o,PRI,M&#xE9;xico,DiputadosPRI
9219752,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219752.jpg,maria.camargo@congreso.gob.mx,MarÌ_a Esther Guadalupe Camargo FÌ©lix,PRI,Tamaulipas,MariaEstherRey
9221516,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9221516.jpg,rramirez.nieto@congreso.gob.mx,Ricardo RamÌ_rez Nieto,PRI,Guanajuato,RamirezNietoR
9221518,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9221518.jpg,pablo.bedolla@congreso.gob.mx,Pablo Bedolla LÌ_pez,PRI,M&#xE9;xico,pablobedolla
9221520,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9221520.jpg,leydi.leyva@congreso.gob.mx,Leydi Fabiola Leyva GarcÌ_a,PRI,M&#xE9;xico,LeydiFabiolaLe1
9221521,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9221521.jpg,ramon.villagomez@congreso.gob.mx,RamÌ_n VillagÌ_mez Guerrero,PRI,Nuevo Le&#xF3;n,ramonvg4
9221522,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9221522.jpg,lorenzo.rivera@congreso.gob.mx,JosÌ© Lorenzo Rivera Sosa,PRI,Puebla,LorenzoRiveraS
9221523,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9221523.jpg,ruth.tiscarreno@congreso.gob.mx,Ruth NoemÌ_ TiscareÌ±o Agoitia,PRI,San Luis Potos&#xED;,RuthTiscareno
9221532,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9221532.jpg,liliana.madrigal@congreso.gob.mx,Liliana Ivette Madrigal MÌ©ndez,PRI,Tabasco,LILIANAMADRIGAM
9221539,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9221539.jpg,,Sara Latife Ruiz ChÌÁvez,PRI,Quintana Roo,Saritalatife
9218696,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218696.jpg,enrique.zamora@congreso.gob.mx,Enrique Zamora Morlet,PVEM,Chiapas,zamoramorlet
9218728,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218728.jpg,candido.ochoa@congreso.gob.mx,CÌÁndido Ochoa Rojas,PVEM,San Luis Potos&#xED;,CandidoSLP
9218736,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218736.jpg,miguel.sedas@congreso.gob.mx,Miguel Ìngel Sedas Castro,PVEM,Veracruz,SedasMiguel
9218887,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218887.jpg,cesareo.marquez@congreso.gob.mx,CesÌÁreo Jorge MÌÁrquez Alvarado,PVEM,Hidalgo,jmarquezm13
9218921,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""}]",MR,/Archivos/Fotos/9218921.jpg,juan.celis@congreso.gob.mx,Juan Manuel Celis Aguirre,PVEM,Puebla,CelisAguirre
9218955,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218955.jpg,maria.avila@congreso.gob.mx,MarÌ_a Ìvila Serna,PVEM,Chihuahua,MariaAvilaSerna
9218993,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218993.jpg,soraya.flores@congreso.gob.mx,Evelyng Soraya Flores Carranza,PVEM,Jalisco,Soraya_flores
9219016,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219016.jpg,jose.galindo@congreso.gob.mx,JosÌ© de JesÌ¼s Galindo Rosas,PVEM,Sinaloa,DiputadosPVEM
9219055,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219055.jpg,francisco.torresrivas@congreso.gob.mx,Francisco Alberto Torres Rivas,PVEM,Yucat&#xE1;n,FTorres Rivas
9219059,diputado,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219059.jpg,jalvarez.lopez@congreso.gob.mx,Jorge Ìlvarez LÌ_pez,PVEM,Chiapas,DipsMorenaMx
9219127,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219127.jpg,leonardo.guirao@congreso.gob.mx,Leonardo Rafael Guirao Aguilar,PVEM,Chiapas,LeonardoGuirao
9219179,diputado,"[{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219179.jpg,,Mario Machuca SÌÁnchez,PVEM,Quintana Roo,MachucaCROC
9219204,diputado,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219204.jpg,edgar.spinoso@congreso.gob.mx,Edgar Spinoso Carrera,PVEM,Veracruz,EdgarSpinoso
